Order_Item_ID,Order_ID,Product_ID,Discount_Pct,Quantity,Unit_Price_INR,Gross_Sales_INR,Discount_Amount_INR,Net_Sales_INR,Cost_INR,Gross_Profit_INR
OI0055576,O033328,P00681,1.4,1,1763.08,1763.08,24.68,1738.4,997.47,740.93
OI0055577,O033328,P00673,11.7,1,218.99,218.99,25.62,193.37,170.33,23.04
OI0055578,O033329,P00517,7.4,3,1642.71,4928.13,364.68,4563.45,2947.68,1615.77
OI0055579,O033329,P00802,5.5,1,1103.41,1103.41,60.69,1042.72,557.21,485.51
OI0055580,O033330,P00508,10.4,1,655.42,655.42,68.16,587.26,450.37,136.89
OI0055581,O033331,P00352,6.5,1,6805.53,6805.53,442.36,6363.17,5276.95,1086.22
OI0055582,O033332,P00111,9.2,2,54571.72,109143.44,10041.2,99102.24,70059.96,29042.28
OI0055583,O033332,P00382,10,1,16362.58,16362.58,1636.26,14726.32,8773.83,5952.49
OI0055584,O033333,P00645,13.6,1,2869.14,2869.14,390.2,2478.94,1397.13,1081.81
OI0055585,O033333,P00527,17.5,2,3083.39,6166.78,1079.19,5087.59,3079.54,2008.05
OI0055586,O033334,P00685,15.2,1,2047.42,2047.42,311.21,1736.21,1045.99,690.22
OI0055587,O033334,P00109,4.6,1,40586.37,40586.37,1866.97,38719.4,20588,18131.4
OI0055588,O033334,P00611,6,1,2054.21,2054.21,123.25,1930.96,1254.38,676.58
OI0055589,O033335,P00033,18.6,1,82509.39,82509.39,15346.75,67162.64,63082.57,4080.07
OI0055590,O033336,P00395,16.8,1,8146.92,8146.92,1368.68,6778.24,4295.39,2482.85
OI0055591,O033337,P01008,19.1,1,3120.83,3120.83,596.08,2524.75,1611.27,913.48
OI0055592,O033337,P00906,11.5,1,2792.49,2792.49,321.14,2471.35,1981.22,490.13
OI0055593,O033338,P00742,6.3,1,1271.86,1271.86,80.13,1191.73,821.33,370.4
OI0055594,O033338,P00477,18.9,1,6170.3,6170.3,1166.19,5004.11,4468.09,536.02
OI0055595,O033339,P00901,4.9,1,1485.1,1485.1,72.77,1412.33,999.78,412.55
OI0055596,O033339,P00513,8.9,2,4869.55,9739.1,866.78,8872.32,7262.1,1610.22
OI0055597,O033340,P00355,19.7,3,21345.57,64036.71,12615.23,51421.48,46258.26,5163.22
OI0055598,O033340,P00798,10.7,1,2063.54,2063.54,220.8,1842.74,1588.06,254.68
OI0055599,O033340,P00351,23,1,24564.78,24564.78,5649.9,18914.88,12430.2,6484.68
OI0055600,O033340,P00818,17,2,1437.42,2874.84,488.72,2386.12,1595.08,791.04
OI0055601,O033341,P00046,7.5,1,59747.98,59747.98,4481.1,55266.88,35097.45,20169.43
OI0055602,O033342,P00903,13.3,1,8432.76,8432.76,1121.56,7311.2,5696.39,1614.81
OI0055603,O033343,P00997,2.6,1,11273.19,11273.19,293.1,10980.09,8759.19,2220.9
OI0055604,O033344,P00197,11.8,1,542.67,542.67,64.04,478.63,415.12,63.51
OI0055605,O033344,P00520,24.3,1,3599.8,3599.8,874.75,2725.05,2796.67,-71.62
OI0055606,O033345,P00923,2.6,1,10148.17,10148.17,263.85,9884.32,5776.55,4107.77
OI0055607,O033346,P00898,5.1,2,3370.36,6740.72,343.78,6396.94,5161.14,1235.8
OI0055608,O033346,P00445,18.6,1,24527.41,24527.41,4562.1,19965.31,18895.21,1070.1
OI0055609,O033347,P00516,16.2,1,3774.62,3774.62,611.49,3163.13,2427.11,736.02
OI0055611,O033348,P00636,21.6,1,5724.97,5724.97,1236.59,4488.38,3649.17,839.21
OI0055612,O033348,P00836,10.2,3,1029.47,3088.41,315.02,2773.39,1824.39,949
OI0055613,O033349,P00328,15.3,1,3416.32,3416.32,522.7,2893.62,2576.18,317.44
OI0055614,O033350,P00721,5.1,1,1012.71,1012.71,51.65,961.06,664.31,296.75
OI0055615,O033350,P00109,8.7,1,40586.37,40586.37,3531.01,37055.36,20588,16467.36
OI0055616,O033351,P00886,15.4,1,6752.04,6752.04,1039.81,5712.23,3873.61,1838.62
OI0055617,O033352,P00502,2.9,1,21357.58,21357.58,619.37,20738.21,12117.03,8621.18
OI0055618,O033352,P00068,7,1,43684.91,43684.91,3057.94,40626.97,21913.47,18713.5
OI0055619,O033352,P00154,12.7,1,70439.91,70439.91,8945.87,61494.04,42311.23,19182.81
OI0055620,O033353,P00660,9.4,1,5580.27,5580.27,524.55,5055.72,3849.61,1206.11
OI0055621,O033353,P00468,5.8,1,16635.45,16635.45,964.86,15670.59,10872.78,4797.81
OI0055622,O033354,P00857,12.1,1,14236.81,14236.81,1722.65,12514.16,9046.57,3467.59
OI0055623,O033354,P00224,15.2,2,6915.06,13830.12,2102.18,11727.94,9524.82,2203.12
OI0055624,O033354,P00016,12.2,1,32380.01,32380.01,3950.36,28429.65,23306.17,5123.48
OI0055625,O033355,P00478,3.3,1,19044.31,19044.31,628.46,18415.85,12174.62,6241.23
OI0055626,O033355,P00647,11.6,1,2011.66,2011.66,233.35,1778.31,1322.38,455.93
OI0055627,O033355,P00762,21,1,309.75,309.75,65.05,244.7,190.65,54.05
OI0055628,O033356,P00178,24.8,1,3542.66,3542.66,878.58,2664.08,2234.82,429.26
OI0055629,O033357,P00570,13.8,2,3222.62,6445.24,889.44,5555.8,4674.32,881.48
OI0055630,O033358,P00347,5.5,2,23742.01,47484.02,2611.62,44872.4,28586.24,16286.16
OI0055631,O033358,P00296,15.7,1,4024.55,4024.55,631.85,3392.7,3025.47,367.23
OI0055632,O033359,P00035,15.6,3,8542.72,25628.16,3997.99,21630.17,15380.13,6250.04
OI0055633,O033360,P00436,17.9,2,1644.25,3288.5,588.64,2699.86,1721.02,978.84
OI0055634,O033360,P00951,22.8,1,9231.11,9231.11,2104.69,7126.42,6026.75,1099.67
OI0055635,O033360,P00757,12.7,2,1560.18,3120.36,396.29,2724.07,1519.08,1204.99
OI0055636,O033361,P00368,11.5,1,18994.66,18994.66,2184.39,16810.27,10719.46,6090.81
OI0055637,O033361,P00655,21.9,2,3454.49,6908.98,1513.07,5395.91,4089.24,1306.67
OI0055638,O033362,P00613,11.3,3,3326.74,9980.22,1127.76,8852.46,5748.63,3103.83
OI0055639,O033363,P00707,20.5,3,1161.82,3485.46,714.52,2770.94,2106.06,664.88
OI0055640,O033364,P00829,7.9,1,2410.22,2410.22,190.41,2219.81,1160.23,1059.58
OI0055641,O033365,P00114,15.2,1,75639.58,75639.58,11497.22,64142.36,42760.3,21382.06
OI0055642,O033366,P00545,7.4,1,2886.33,2886.33,213.59,2672.74,2004.71,668.03
OI0055643,O033366,P00317,17.3,1,1878.96,1878.96,325.06,1553.9,1149.97,403.93
OI0055644,O033367,P00876,14.9,2,2825.67,5651.34,842.05,4809.29,2952.48,1856.81
OI0055645,O033367,P00330,4.6,1,4718.4,4718.4,217.05,4501.35,3618.25,883.1
OI0055646,O033368,P00739,9.6,1,2142.3,2142.3,205.66,1936.64,1232.05,704.59
OI0055647,O033368,P00307,7.3,1,6646.54,6646.54,485.2,6161.34,3729.63,2431.71
OI0055648,O033369,P00873,7.6,1,889.77,889.77,67.62,822.15,683.57,138.58
OI0055649,O033369,P00028,14.5,1,63759.02,63759.02,9245.06,54513.96,42076.51,12437.45
OI0055651,O033369,P00918,19.5,1,9459.21,9459.21,1844.55,7614.66,6066.26,1548.4
OI0055652,O033370,P00352,17.6,1,6805.53,6805.53,1197.77,5607.76,5276.95,330.81
OI0055653,O033371,P00262,7.8,1,5373.88,5373.88,419.16,4954.72,4116.56,838.16
OI0055654,O033371,P00532,17.6,1,4074.42,4074.42,717.1,3357.32,3154.58,202.74
OI0055655,O033371,P00713,6.8,1,74.04,74.04,5.03,69.01,36.21,32.8
OI0055656,O033372,P00697,19.8,3,1629.7,4889.1,968.04,3921.06,3339.06,582
OI0055657,O033373,P00636,2.4,1,5724.97,5724.97,137.4,5587.57,3649.17,1938.4
OI0055658,O033373,P00478,15.6,1,19044.31,19044.31,2970.91,16073.4,12174.62,3898.78
OI0055659,O033374,P00941,13.9,1,1865.75,1865.75,259.34,1606.41,1342.2,264.21
OI0055660,O033374,P00592,24.5,2,5481.23,10962.46,2685.8,8276.66,8504.34,-227.68
OI0055661,O033375,P00356,3.2,1,1048.98,1048.98,33.57,1015.41,679.15,336.26
OI0055662,O033376,P00238,7.8,3,4836.98,14510.94,1131.85,13379.09,7701.48,5677.61
OI0055664,O033377,P00036,21.9,2,22513.7,45027.4,9861,35166.4,30964.88,4201.52
OI0055665,O033378,P00350,13.8,1,18633.5,18633.5,2571.42,16062.08,12542.75,3519.33
OI0055666,O033378,P00088,9,1,12735.31,12735.31,1146.18,11589.13,8494.47,3094.66
OI0055667,O033378,P00503,6,1,5416.18,5416.18,324.97,5091.21,3134.62,1956.59
OI0055668,O033379,P00671,8,3,1352.11,4056.33,324.51,3731.82,2326.2,1405.62
OI0055669,O033380,P00241,24.6,2,436.62,873.24,214.82,658.42,666,-7.58
OI0055670,O033381,P00439,19.8,1,14450.79,14450.79,2861.26,11589.53,9904.29,1685.24
OI0055671,O033382,P00476,13.8,1,6229.37,6229.37,859.65,5369.72,3221.81,2147.91
OI0055672,O033383,P00189,13.7,1,4321.85,4321.85,592.09,3729.76,3158.37,571.39
OI0055673,O033384,P00990,3.5,1,14843.45,14843.45,519.52,14323.93,8086.67,6237.26
OI0055674,O033385,P00861,6.2,2,4837.55,9675.1,599.86,9075.24,7210.96,1864.28
OI0055675,O033385,P00184,22,3,1282.85,3848.55,846.68,3001.87,2583.54,418.33
OI0055676,O033386,P00540,9.7,1,365.14,365.14,35.42,329.72,238.55,91.17
OI0055677,O033386,P00760,11.3,3,1662.16,4986.48,563.47,4423.01,2706.09,1716.92
OI0055678,O033386,P00022,7.7,1,67841.05,67841.05,5223.76,62617.29,49756,12861.29
OI0055679,O033386,P00682,15.7,1,2382.12,2382.12,373.99,2008.13,1149.11,859.02
OI0055680,O033387,P00007,17.6,1,37547.51,37547.51,6608.36,30939.15,21208.99,9730.16
OI0055681,O033388,P00135,2.6,1,13848.28,13848.28,360.06,13488.22,10339.79,3148.43
OI0055682,O033388,P00544,17,1,1106.65,1106.65,188.13,918.52,853.14,65.38
OI0055683,O033389,P00862,15.7,1,6577.38,6577.38,1032.65,5544.73,4971.53,573.2
OI0055684,O033390,P00026,0,1,77536.64,77536.64,0,77536.64,55324.31,22212.33
OI0055685,O033391,P00357,15.2,1,894.24,894.24,135.92,758.32,431.01,327.31
OI0055686,O033392,P01002,19.1,1,9207.26,9207.26,1758.59,7448.67,5823.4,1625.27
OI0055687,O033392,P00705,24.2,1,2238.93,2238.93,541.82,1697.11,1187.84,509.27
OI0055688,O033393,P00582,21.4,2,1278.74,2557.48,547.3,2010.18,1743.1,267.08
OI0055689,O033393,P00567,7.3,1,2394.71,2394.71,174.81,2219.9,1655.72,564.18
OI0055690,O033394,P00291,6.1,3,4621.78,13865.34,845.79,13019.55,8959.83,4059.72
OI0055691,O033395,P00527,24.1,1,3083.39,3083.39,743.1,2340.29,1539.77,800.52
OI0055692,O033396,P00301,14.6,1,3725.27,3725.27,543.89,3181.38,2811.62,369.76
OI0055693,O033397,P00711,23.4,3,2225,6675,1561.95,5113.05,4380.9,732.15
OI0055694,O033398,P00155,18.6,2,41001.57,82003.14,15252.58,66750.56,60747.54,6003.02
OI0055695,O033398,P00756,4.2,2,2355.29,4710.58,197.84,4512.74,3212.48,1300.26
OI0055696,O033398,P00966,14.2,1,3183.68,3183.68,452.08,2731.6,1581.44,1150.16
OI0055697,O033399,P00800,10.4,1,2167.33,2167.33,225.4,1941.93,1282.49,659.44
OI0055698,O033399,P01000,18.9,3,4667.58,14002.74,2646.52,11356.22,10888.53,467.69
OI0055699,O033400,P00097,6.6,1,8814.47,8814.47,581.76,8232.71,6469.17,1763.54
OI0055700,O033401,P00299,14.7,1,3473.43,3473.43,510.59,2962.84,2308.47,654.37
OI0055701,O033402,P00015,12.9,2,68218.15,136436.3,17600.28,118836.02,74827.66,44008.36
OI0055702,O033403,P00302,20.1,3,4143.46,12430.38,2498.51,9931.87,7383.18,2548.69
OI0055703,O033404,P00323,1.7,2,3010.66,6021.32,102.36,5918.96,4096.64,1822.32
OI0055704,O033404,P01004,13.7,1,1259,1259,172.48,1086.52,618.79,467.73
OI0055705,O033405,P00583,13.4,2,1453.28,2906.56,389.48,2517.08,1957.54,559.54
OI0055706,O033406,P00645,17,3,2869.14,8607.42,1463.26,7144.16,4191.39,2952.77
OI0055707,O033406,P00786,30.4,1,2471.18,2471.18,751.24,1719.94,1581.56,138.38
OI0055708,O033406,P00410,0,2,5490.71,10981.42,0,10981.42,5673.6,5307.82
OI0055709,O033406,P00787,10.1,2,1956.03,3912.06,395.12,3516.94,2669.6,847.34
OI0055710,O033407,P00784,10.1,3,1270.6,3811.8,384.99,3426.81,2878.59,548.22
OI0055711,O033408,P00771,16.3,2,2210.22,4420.44,720.53,3699.91,2770.64,929.27
OI0055712,O033409,P00694,23.7,3,1458.28,4374.84,1036.84,3338,2592.69,745.31
OI0055713,O033410,P00279,19.7,1,5669.34,5669.34,1116.86,4552.48,3938.78,613.7
OI0055714,O033411,P00525,6,1,3180.07,3180.07,190.8,2989.27,1856.5,1132.77
OI0055715,O033411,P00895,17.3,3,13447.07,40341.21,6979.03,33362.18,28426.32,4935.86
OI0055716,O033412,P00446,15.1,1,2898.75,2898.75,437.71,2461.04,2113.42,347.62
OI0055717,O033413,P00956,13,1,14524.68,14524.68,1888.21,12636.47,7385.05,5251.42
OI0055718,O033413,P00464,8.1,1,22853.85,22853.85,1851.16,21002.69,16183.31,4819.38
OI0055719,O033414,P00291,9.2,2,4621.78,9243.56,850.41,8393.15,5973.22,2419.93
OI0055720,O033414,P00862,10.6,1,6577.38,6577.38,697.2,5880.18,4971.53,908.65
OI0055721,O033415,P00257,7.8,1,1972.2,1972.2,153.83,1818.37,1473.51,344.86
OI0055722,O033415,P00290,15.3,1,6546.67,6546.67,1001.64,5545.03,4037.35,1507.68
OI0055723,O033416,P00628,8.9,1,1662.92,1662.92,148,1514.92,928.24,586.68
OI0055724,O033416,P00037,5.3,2,44954.52,89909.04,4765.18,85143.86,57055.7,28088.16
OI0055725,O033417,P00919,5.8,2,9760.21,19520.42,1132.18,18388.24,12968.02,5420.22
OI0055726,O033418,P00016,7.9,1,32380.01,32380.01,2558.02,29821.99,23306.17,6515.82
OI0055727,O033418,P00688,14.8,4,1064.57,4258.28,630.23,3628.05,3265,363.05
OI0055728,O033418,P00169,8.1,1,4138.11,4138.11,335.19,3802.92,2393.84,1409.08
OI0055729,O033419,P00775,13.5,2,350.08,700.16,94.52,605.64,440.14,165.5
OI0055730,O033420,P00250,19.4,1,4035.92,4035.92,782.97,3252.95,2356.42,896.53
OI0055731,O033421,P00461,11,1,18578.83,18578.83,2043.67,16535.16,14126.94,2408.22
OI0055732,O033422,P00423,1,1,3946.66,3946.66,39.47,3907.19,3039.19,868
OI0055733,O033422,P00178,13.2,1,3542.66,3542.66,467.63,3075.03,2234.82,840.21
OI0055734,O033423,P00276,6.2,1,6907.43,6907.43,428.26,6479.17,3462.97,3016.2
OI0055735,O033424,P00864,7.9,1,6149.89,6149.89,485.84,5664.05,3648.16,2015.89
OI0055736,O033424,P00133,7.6,2,24950.75,49901.5,3792.51,46108.99,26071.28,20037.71
OI0055737,O033425,P00418,13.9,1,19732.82,19732.82,2742.86,16989.96,11555.84,5434.12
OI0055738,O033426,P00232,21.7,2,3235.9,6471.8,1404.38,5067.42,4808.34,259.08
OI0055739,O033426,P00153,24.2,1,54865.72,54865.72,13277.5,41588.22,34838.89,6749.33
OI0055740,O033426,P00087,0,2,70650.85,141301.7,0,141301.7,92872.58,48429.12
OI0055741,O033427,P00473,20,1,7160.01,7160.01,1432,5728.01,4483.85,1244.16
OI0055742,O033428,P00805,0,1,1568.51,1568.51,0,1568.51,1012.11,556.4
OI0055743,O033429,P00479,13.5,1,19665.06,19665.06,2654.78,17010.28,10142.45,6867.83
OI0055744,O033429,P00936,16.5,,2784.93,2784.93,459.51,2325.42,2096.84,228.58
OI0055745,O033430,P00734,16.8,1,573.08,573.08,96.28,476.8,408.12,68.68
OI0055746,O033431,P00427,2.4,2,10138.95,20277.9,486.67,19791.23,11218.74,8572.49
OI0055747,O033431,P00405,4,1,7678.33,7678.33,307.13,7371.2,5149.99,2221.21
OI0055748,O033432,P00100,4.4,1,47781.87,47781.87,2102.4,45679.47,27049.81,18629.66
OI0055749,O033432,P00627,7.3,1,810.87,810.87,59.19,751.68,556.92,194.76
OI0055750,O033432,P00246,15.3,1,5350.23,5350.23,818.59,4531.64,3205.96,1325.68
OI0055751,O033432,P00902,0,1,5395.46,5395.46,0,5395.46,2675.76,2719.7
OI0055752,O033433,P00647,23.5,1,2011.66,2011.66,472.74,1538.92,1322.38,216.54
OI0055753,O033433,P00896,12.5,1,14316.9,14316.9,1789.61,12527.29,10898.07,1629.22
OI0055754,O033433,P00911,13.8,1,1891,1891,260.96,1630.04,1171.88,458.16
OI0055755,O033434,P00600,2.1,1,4002.8,4002.8,84.06,3918.74,2942.23,976.51
OI0055756,O033434,P00876,12.8,2,2825.67,5651.34,723.37,4927.97,2952.48,1975.49
OI0055757,O033435,P00771,4.2,1,2210.22,2210.22,92.83,2117.39,1385.32,732.07
OI0055758,O033435,P00425,4.3,2,9125.05,18250.1,784.75,17465.35,12247.44,5217.91
OI0055759,O033436,P00011,5.2,1,1235.43,1235.43,64.24,1171.19,803.81,367.38
OI0055760,O033437,P00917,2.6,1,10785.89,10785.89,280.43,10505.46,7366.58,3138.88
OI0055761,O033438,P00698,10.6,1,1756.2,1756.2,186.16,1570.04,1352.78,217.26
OI0055762,O033438,P00824,18.4,1,1389.54,1389.54,255.68,1133.86,782.07,351.79
OI0055763,O033438,P00023,17.8,1,42952.36,42952.36,7645.52,35306.84,22236.49,13070.35
OI0055764,O033439,P00068,4.4,1,43684.91,43684.91,1922.14,41762.77,21913.47,19849.3
OI0055765,O033439,P00820,20.2,1,439.79,439.79,88.84,350.95,214.06,136.89
OI0055766,O033440,P00711,15.4,2,2225,4450,685.3,3764.7,2920.6,844.1
OI0055767,O033440,P00500,5.3,2,1598.17,3196.34,169.41,3026.93,1806.04,1220.89
OI0055768,O033440,P00200,10.2,2,994.82,1989.64,202.94,1786.7,1029.76,756.94
OI0055769,O033441,P00129,10.5,1,77822.04,77822.04,8171.31,69650.73,42268.36,27382.37
OI0055770,O033441,P00047,16.6,2,19062.84,38125.68,6328.86,31796.82,27431,4365.82
OI0055771,O033442,P00822,12.2,1,895.1,895.1,109.2,785.9,497.01,288.89
OI0055772,O033442,P00890,20.9,1,10401.35,10401.35,2173.88,8227.47,7860.09,367.38
OI0055773,O033443,P00966,0,1,3183.68,3183.68,0,3183.68,1581.44,1602.24
OI0055774,O033444,P00488,1.4,1,7408.15,7408.15,103.71,7304.44,3859.85,3444.59
OI0055775,O033444,P00879,22.8,2,14836.52,29673.04,6765.45,22907.59,22171.58,736.01
OI0055776,O033445,P00719,11,1,994.2,994.2,109.36,884.84,589.44,295.4
OI0055777,O033445,P00860,7.9,1,3591.15,3591.15,283.7,3307.45,2069.45,1238
OI0055778,O033445,P00421,15.6,1,1856.37,1856.37,289.59,1566.78,1224.77,342.01
OI0055779,O033445,P00445,7.4,1,24527.41,24527.41,1815.03,22712.38,18895.21,3817.17
OI0055780,O033446,P00804,12.6,1,462.6,462.6,58.29,404.31,233.68,170.63
OI0055781,O033447,P00769,26.2,1,799.72,799.72,209.53,590.19,605.27,-15.08
OI0055782,O033448,P00039,11.7,1,53863.83,53863.83,6302.07,47561.76,30840.78,16720.98
OI0055783,O033449,P00986,11.3,2,557.11,1114.22,125.91,988.31,553.58,434.73
OI0055784,O033449,P00873,19.7,1,889.77,889.77,175.28,714.49,683.57,30.92
OI0055785,O033450,P00043,10.2,2,67511.82,135023.64,13772.41,121251.23,71130.88,50120.35
OI0055786,O033451,P00696,19,1,2275.05,2275.05,432.26,1842.79,1227.75,615.04
OI0055787,O033451,P00583,18.9,2,1453.28,2906.56,549.34,2357.22,1957.54,399.68
OI0055788,O033451,P00373,3.9,2,20917.17,41834.34,1631.54,40202.8,32067.42,8135.38
OI0055789,O033451,P00773,13.2,2,959.07,1918.14,253.19,1664.95,1007.14,657.81
OI0055790,O033452,P00424,18,2,20596.25,41192.5,7414.65,33777.85,20434.02,13343.83
OI0055791,O033453,P00270,17.1,2,3290.24,6580.48,1125.26,5455.22,4894.46,560.76
OI0055792,O033453,P00381,3,2,4204.07,8408.14,252.24,8155.9,5283.62,2872.28
OI0055793,O033454,P00924,6.8,1,10575.43,10575.43,719.13,9856.3,5349.63,4506.67
OI0055794,O033454,P00787,15.8,2,1956.03,3912.06,618.11,3293.95,2669.6,624.35
OI0055795,O033455,P00156,5.6,1,13600.96,13600.96,761.65,12839.31,9879.27,2960.04
OI0055796,O033456,P00269,14.8,1,5920.33,5920.33,876.21,5044.12,4532.82,511.3
OI0055797,O033457,P00744,14,1,1689.5,1689.5,236.53,1452.97,1017.8,435.17
OI0055798,O033458,P00415,3.6,3,7024.74,21074.22,758.67,20315.55,10707.99,9607.56
OI0055799,O033458,P00283,8.4,0,6167.28,18501.84,1554.15,16947.69,12917.46,4030.23
OI0055800,O033459,P00273,0,1,3741.3,3741.3,0,3741.3,2794.97,946.33
OI0055801,O033460,P00406,15.5,1,16068.86,16068.86,2490.67,13578.19,9817.94,3760.25
OI0055802,O033461,P00647,0,1,2011.66,2011.66,0,2011.66,1322.38,689.28
OI0055803,O033462,P00678,16.1,1,2328.72,2328.72,374.92,1953.8,1697.95,255.85
OI0055804,O033462,P00537,7.3,4,235.53,942.12,68.77,873.35,562.16,311.19
OI0055805,O033463,P00460,17.3,1,21699.87,21699.87,3754.08,17945.79,10913.94,7031.85
OI0055806,O033463,P00050,0.6,1,40047.49,40047.49,240.28,39807.21,19888.02,19919.19
OI0055807,O033464,P00897,20.8,1,13229.61,13229.61,2751.76,10477.85,6899.81,3578.04
OI0055808,O033465,P00385,9.9,1,10006.81,10006.81,990.67,9016.14,7573.9,1442.24
OI0055809,O033465,P00549,6.4,1,5297.98,5297.98,339.07,4958.91,2959.26,1999.65
OI0055810,O033466,P00102,0,1,62327.95,62327.95,0,62327.95,35950.48,26377.47
OI0055811,O033467,P00480,3.6,1,22527.01,22527.01,810.97,21716.04,14532.97,7183.07
OI0055812,O033468,P00109,13.2,3,40586.37,121759.11,16072.2,105686.91,61764,43922.91
OI0055813,O033468,P00234,9.3,2,665.81,1331.62,123.84,1207.78,1023.8,183.98
OI0055814,O033469,P00081,2.1,1,70810.06,70810.06,1487.01,69323.05,49532.98,19790.07
OI0055815,O033469,P00703,16.9,1,1176.43,1176.43,198.82,977.61,762.14,215.47
OI0055816,O033469,P00658,15.8,4,2202.1,8808.4,1391.73,7416.67,4435.72,2980.95
OI0055817,O033469,P00648,0,1,2725.4,2725.4,0,2725.4,1890.97,834.43
OI0055818,O033470,P00311,0,1,1380.47,1380.47,0,1380.47,681.15,699.32
OI0055819,O033471,P00687,9.9,1,1523.16,1523.16,150.79,1372.37,1027.27,345.1
OI0055820,O033471,P00729,6.5,1,613.82,613.82,39.9,573.92,348.49,225.43
OI0055821,O033472,P00721,3.4,1,1012.71,1012.71,34.43,978.28,664.31,313.97
OI0055822,O033473,P00048,13.2,2,19206.97,38413.94,5070.64,33343.3,29811.36,3531.94
OI0055823,O033474,P00784,13.3,1,1270.6,1270.6,168.99,1101.61,959.53,142.08
OI0055824,O033474,P00797,6.1,3,1970.75,5912.25,360.65,5551.6,3265.8,2285.8
OI0055825,O033475,P00458,15.7,1,22082.26,22082.26,3466.91,18615.35,16153.24,2462.11
OI0055826,O033476,P00821,20.1,1,441.83,441.83,88.81,353.02,235.28,117.74
OI0055827,O033477,P00634,8,2,4317.68,8635.36,690.83,7944.53,6419.82,1524.71
OI0055828,O033478,P00293,13.8,3,1909.55,5728.65,790.55,4938.1,4061.46,876.64
OI0055829,O033479,P00804,16.2,3,462.6,1387.8,224.82,1162.98,701.04,461.94
OI0055830,O033479,P00528,0,1,3051.71,3051.71,0,3051.71,1809.14,1242.57
OI0055831,O033479,P00115,12.1,2,42460.96,84921.92,10275.55,74646.37,41370.26,33276.11
OI0055832,O033479,P00540,9.7,1,365.14,365.14,35.42,329.72,238.55,91.17
OI0055833,O033480,P00787,6.7,2,1956.03,3912.06,262.11,3649.95,2669.6,980.35
OI0055834,O033481,P00669,15,3,5450.89,16352.67,2452.9,13899.77,9195.45,4704.32
OI0055835,O033482,P00131,22.1,1,67574.55,67574.55,14933.98,52640.57,37700.11,14940.46
OI0055836,O033483,P00443,17.2,1,4992.46,4992.46,858.7,4133.76,3062.01,1071.75
OI0055837,O033484,P00793,6.5,4,1335.1,5340.4,347.13,4993.27,2771.36,2221.91
OI0055838,O033485,P00615,4.7,2,3261.57,6523.14,306.59,6216.55,3962.88,2253.67
OI0055839,O033485,P00086,13.2,2,31287.63,62575.26,8259.93,54315.33,32388.58,21926.75
OI0055840,O033486,P00997,8.6,1,11273.19,11273.19,969.49,10303.7,8759.19,1544.51
OI0055841,O033486,P00667,0.9,2,1210.4,2420.8,21.79,2399.01,1719.14,679.87
OI0055842,O033487,P00221,0,2,3289.59,6579.18,0,6579.18,3340.26,3238.92
OI0055843,O033487,P00528,13.1,1,3051.71,3051.71,399.77,2651.94,1809.14,842.8
OI0055844,O033487,P00317,13.5,1,1878.96,1878.96,253.66,1625.3,1149.97,475.33
OI0055845,O033487,P00123,17.9,1,85525.91,85525.91,15309.14,70216.77,55176.98,15039.79
OI0055846,O033488,P00064,11.5,1,13483.99,13483.99,1550.66,11933.33,7039.59,4893.74
OI0055847,O033489,P00718,20,1,896.17,896.17,179.23,716.94,502.75,214.19
OI0055848,O033489,P00471,18.4,1,18854.04,18854.04,3469.14,15384.9,14247.67,1137.23
OI0055849,O033490,P00772,14.6,1,1598.47,1598.47,233.38,1365.09,946.94,418.15
OI0055850,O033491,P00565,11.2,3,3976.75,11930.25,1336.19,10594.06,6544.8,4049.26
OI0055851,O033492,P00717,17.5,1,2234.78,2234.78,391.09,1843.69,1584.73,258.96
OI0055852,O033492,P00667,28.8,1,1210.4,1210.4,348.6,861.8,859.57,2.23
OI0055853,O033492,P00719,4.8,1,994.2,994.2,47.72,946.48,589.44,357.04
OI0055854,O033492,P00852,0,1,2715.44,2715.44,0,2715.44,1415.72,1299.72
OI0055855,O033493,P00967,8.1,2,8176.05,16352.1,1324.52,15027.58,12284.5,2743.08
OI0055856,O033493,P00572,15.6,2,1613.29,3226.58,503.35,2723.23,2111.74,611.49
OI0055857,O033494,P00003,17.5,1,64020.56,64020.56,11203.6,52816.96,33079.73,19737.23
OI0055858,O033494,P00403,11.5,1,11593.48,11593.48,1333.25,10260.23,6494.92,3765.31
OI0055859,O033495,P00256,20,1,2644.7,2644.7,528.94,2115.76,1664.3,451.46
OI0055860,O033495,P00628,19.5,1,1662.92,1662.92,324.27,1338.65,928.24,410.41
OI0055861,O033495,P00923,5.5,1,10148.17,10148.17,558.15,9590.02,5776.55,3813.47
OI0055862,O033496,P00112,16.8,1,69103.2,69103.2,11609.34,57493.86,34445.07,23048.79
OI0055863,O033497,P01005,12.2,2,11376.2,22752.4,2775.79,19976.61,12479.9,7496.71
OI0055864,O033498,P00218,11.8,1,6832.05,6832.05,806.18,6025.87,3328.66,2697.21
OI0055865,O033498,P00108,12.6,2,38267.34,76534.68,9643.37,66891.31,54655.56,12235.75
OI0055866,O033498,P00288,10.2,1,6845.14,6845.14,698.2,6146.94,3377.18,2769.76
OI0055867,O033499,P00233,6.4,1,495.46,495.46,31.71,463.75,317.06,146.69
