Delivery_ID,Order_ID,Warehouse,Shipment_Type,Promised_Days,Actual_Delivery_Days,Shipping_Cost_INR,Delivery_Status,Ship_Date
D037405,O037405,Mumbai,Standard,5,4,95.25,On Time,20-05-24
D037406,O037406,Kolkata,Standard,3,3,260.75,On Time,16-08-25
D037407,O037407,Kolkata,Standard,5,8,216.89,Late,18-08-24
D037408,O037408,Delhi NCR,Standard,5,6,48.97,Late,09-09-24
D037409,O037409,Mumbai,Standard,5,6,157.21,Late,18-10-25
D037410,O037410,Delhi NCR,Standard,3,4,70.81,Late,25-01-24
D037411,O037411,Hyderabad,Standard,7,5,121.76,On Time,11-01-24
D037412,O037412,Mumbai,Express,5,3,197.11,On Time,05-07-24
D037413,O037413,Mumbai,Standard,7,1,151.91,On Time,24-11-24
D037414,O037414,Mumbai,Express,5,7,190.47,Late,18-06-24
D037415,O037415,Bengaluru,Standard,3,9,71.54,Late,01-08-25
D037416,O037416,Bengaluru,Standard,5,7,132.15,Late,07-05-25
D037417,O037417,Mumbai,Standard,5,1,235.9,On Time,28-08-24
D037418,O037418,Mumbai,Standard,5,6,102.87,Late,19-03-24
D037419,O037419,Hyderabad,Express,5,6,167.23,Late,14-12-24
D037420,O037420,Bengaluru,Standard,7,7,222.9,On Time,24-05-24
D037421,O037421,Mumbai,Express,3,2,107.8,On Time,09-11-24
D037422,O037422,Mumbai,Standard,3,3,262.39,On Time,12-02-24
D037423,O037423,Mumbai,Standard,5,4,225.95,On Time,17-03-24
D037424,O037424,Bengaluru,Standard,3,3,226.93,On Time,04-06-24
D037425,O037425,Delhi NCR,Standard,5,2,151.85,On Time,28-08-24
D037426,O037426,Mumbai,Standard,5,2,239.79,On Time,13-11-25
D037427,O037427,Hyderabad,Standard,7,3,35.85,On Time,11-10-24
D037428,O037428,Bengaluru,Standard,5,3,180.35,On Time,27-04-24
D037429,O037429,Hyderabad,Express,5,5,87.72,On Time,23-07-25
D037430,O037430,Bengaluru,Standard,7,2,98.3,On Time,19-03-24
D037431,O037431,Mumbai,Standard,7,4,233.73,On Time,13-08-25
D037432,O037432,Hyderabad,Standard,5,4,114.08,On Time,27-06-25
D037433,O037433,Mumbai,Standard,3,8,43.27,Late,16-04-25
D037434,O037434,Hyderabad,Standard,3,7,104.19,Late,05-10-24
D037435,O037435,Mumbai,Express,5,5,103.83,On Time,28-10-25
D037436,O037436,Bengaluru,Standard,3,3,171.62,On Time,27-02-25
D037437,O037437,Mumbai,Standard,5,10,267.92,Late,25-12-25
D037438,O037438,Kolkata,Standard,5,4,161.61,On Time,24-07-25
D037439,O037439,Delhi NCR,Express,5,6,68.91,Late,02-10-24
D037440,O037440,Hyderabad,Standard,5,10,235.67,Late,19-07-24
D037441,O037441,Kolkata,Standard,5,4,243.91,On Time,05-05-24
D037442,O037442,Hyderabad,Standard,5,2,129.73,On Time,03-10-24
D037443,O037443,Mumbai,Standard,7,1,98.29,On Time,05-11-24
D037444,O037444,Hyderabad,Standard,5,3,114.27,On Time,28-11-25
D037445,O037445,Mumbai,Standard,7,4,208.35,On Time,23-12-24
D037446,O037446,Mumbai,Standard,5,3,132.93,On Time,30-11-24
D037447,O037447,Mumbai,Standard,7,5,253.35,On Time,23-02-24
D037448,O037448,Delhi NCR,Standard,5,6,177.62,Late,26-10-24
D037449,O037449,Mumbai,Standard,7,7,36.59,On Time,20-08-24
D037450,O037450,Delhi NCR,Standard,3,6,274.37,Late,26-11-25
D037451,O037451,Delhi NCR,Standard,5,3,254.11,On Time,17-10-24
D037452,O037452,Bengaluru,Standard,3,4,148.25,Late,22-02-24
D037453,O037453,Bengaluru,Standard,5,3,107.74,On Time,16-04-24
D037454,O037454,Bengaluru,Standard,5,2,228.82,On Time,07-02-25
D037455,O037455,Delhi NCR,Standard,7,4,174.07,On Time,01-12-25
D037456,O037456,Bengaluru,Standard,5,3,201.57,On Time,10-03-25
D037457,O037457,Kolkata,Express,3,11,54.26,Late,06-04-25
D037458,O037458,Hyderabad,Standard,5,7,75.27,Late,10-06-24
D037459,O037459,Hyderabad,Express,5,4,176.25,On Time,01-11-25
D037460,O037460,Delhi NCR,Standard,5,5,60.06,On Time,18-06-24
D037461,O037461,Mumbai,Standard,5,8,155.67,Late,18-03-25
D037462,O037462,Delhi NCR,Standard,5,5,92.69,On Time,14-04-24
D037463,O037463,Mumbai,Standard,5,3,192.71,On Time,15-03-25
D037464,O037464,Hyderabad,Express,7,2,262.84,On Time,15-02-25
D037465,O037465,Bengaluru,Standard,5,4,263.42,On Time,26-10-25
D037466,O037466,Bengaluru,Standard,7,8,38.3,Late,01-07-24
D037467,O037467,Hyderabad,Standard,7,5,147.15,On Time,04-04-24
D037468,O037468,Bengaluru,Standard,3,5,222.86,Late,08-05-25
D037469,O037469,Hyderabad,Standard,7,3,272.28,On Time,15-05-25
D037470,O037470,Mumbai,Standard,5,3,223.2,On Time,20-02-24
D037471,O037471,Mumbai,Standard,3,6,95.79,Late,02-02-24
D037472,O037472,Bengaluru,Standard,7,2,78.05,On Time,05-06-25
D037473,O037473,Kolkata,Standard,7,9,179.96,Late,27-12-24
D037474,O037474,Bengaluru,Express,3,5,186.02,Late,07-04-24
D037475,O037475,Delhi NCR,Express,5,7,194.22,Late,02-09-25
D037476,O037476,Mumbai,Standard,5,2,47.6,On Time,24-07-25
D037477,O037477,Hyderabad,Standard,7,9,77.82,Late,27-12-25
D037478,O037478,Bengaluru,Standard,3,8,116.02,Late,29-03-24
D037479,O037479,Bengaluru,Standard,7,1,64.28,On Time,03-01-25
D037480,O037480,Delhi NCR,Standard,3,9,66.56,Late,11-08-25
D037481,O037481,Bengaluru,Standard,3,6,213.39,Late,14-07-25
D037482,O037482,Kolkata,Standard,5,3,57.49,On Time,21-08-25
D037483,O037483,Delhi NCR,Standard,5,7,81.22,Late,16-03-24
D037484,O037484,Delhi NCR,Standard,3,5,262.04,Late,16-01-24
D037485,O037485,Mumbai,Standard,7,5,201.11,On Time,22-10-24
D037486,O037486,Bengaluru,Standard,5,4,209.66,On Time,27-10-24
D037487,O037487,Hyderabad,Standard,5,1,179.41,On Time,17-10-24
D037488,O037488,Bengaluru,Standard,5,1,243.68,On Time,22-01-25
D037489,O037489,Delhi NCR,Standard,3,2,95.07,On Time,19-04-24
D037490,O037490,Delhi NCR,Standard,3,6,189.22,Late,07-03-24
D037491,O037491,Mumbai,Standard,7,4,166.78,On Time,05-11-25
D037492,O037492,Hyderabad,Express,7,3,83.13,On Time,05-10-24
D037493,O037493,Kolkata,Standard,7,4,164.28,On Time,31-08-25
D037494,O037494,Bengaluru,Express,5,4,269.05,On Time,27-02-25
D037495,O037495,Kolkata,Express,5,3,100.92,On Time,04-09-24
D037496,O037496,Delhi NCR,Standard,5,5,141.42,On Time,19-07-25
D037497,O037497,Bengaluru,Standard,5,4,143.96,On Time,13-11-24
D037498,O037498,Kolkata,Standard,7,3,170.82,On Time,12-11-25
D037499,O037499,Bengaluru,Standard,7,6,263.64,On Time,09-04-25
D037500,O037500,Bengaluru,Standard,7,3,75.77,On Time,06-12-25
D037501,O037501,Mumbai,Standard,5,4,78.68,On Time,16-05-24
D037502,O037502,Mumbai,Standard,7,5,93.6,On Time,16-04-24
D037503,O037503,Bengaluru,Express,7,6,145.95,On Time,22-01-24
D037504,O037504,Delhi NCR,Standard,5,7,235.45,Late,17-06-24
D037505,O037505,Mumbai,Standard,5,1,35.56,On Time,24-06-25
D037506,O037506,Mumbai,Standard,7,4,230.33,On Time,08-04-24
D037507,O037507,Delhi NCR,Standard,5,7,171.99,Late,30-06-24
D037508,O037508,Hyderabad,Standard,5,4,106.96,On Time,16-03-24
D037509,O037509,Delhi NCR,Standard,5,3,126.2,On Time,16-11-24
D037510,O037510,Bengaluru,Express,7,1,186.18,On Time,23-03-24
D037511,O037511,Mumbai,Express,5,3,37.83,On Time,22-04-25
D037512,O037512,Kolkata,Express,7,2,261.3,On Time,04-02-24
D037513,O037513,Bengaluru,Standard,5,1,255.1,On Time,29-12-25
D037514,O037514,Mumbai,Standard,5,9,55.51,Late,06-12-24
D037515,O037515,Mumbai,Standard,5,9,252.58,Late,23-08-24
D037516,O037516,Bengaluru,Standard,3,6,87.82,Late,25-12-24
D037517,O037517,Delhi NCR,Express,5,5,279.28,On Time,17-04-24
D037518,O037518,Bengaluru,Standard,5,1,219.45,On Time,15-10-24
D037519,O037519,Kolkata,Standard,5,4,57.56,On Time,07-03-24
D037520,O037520,Mumbai,Standard,5,5,158.87,On Time,17-06-25
D037521,O037521,Hyderabad,Express,3,4,215.12,Late,27-09-25
D037522,O037522,Bengaluru,Standard,5,1,235.3,On Time,14-04-24
D037523,O037523,Mumbai,Express,5,1,264.67,On Time,19-08-25
D037524,O037524,Hyderabad,Standard,5,6,228.64,Late,12-08-24
D037525,O037525,Bengaluru,Standard,5,3,159.91,On Time,19-07-24
D037526,O037526,Bengaluru,Standard,5,4,273.74,On Time,26-03-25
D037527,O037527,Mumbai,Standard,3,1,276.27,On Time,16-01-25
D037528,O037528,Mumbai,Standard,7,1,94.41,On Time,15-07-25
D037529,O037529,Bengaluru,Standard,5,7,45.3,Late,18-12-24
D037530,O037530,Delhi NCR,Express,3,8,127.39,Late,22-12-24
D037531,O037531,Delhi NCR,Express,5,5,92.01,On Time,02-01-26
D037532,O037532,Bengaluru,Standard,3,6,187.11,Late,16-07-24
D037533,O037533,Hyderabad,Express,5,2,99.46,On Time,21-11-25
D037534,O037534,Bengaluru,Express,5,3,54.87,On Time,03-10-24
D037535,O037535,Delhi NCR,Standard,3,1,111.43,On Time,12-10-25
D037536,O037536,Hyderabad,Standard,5,2,215.47,On Time,15-10-24
D037537,O037537,Kolkata,Express,5,5,251.02,On Time,15-06-25
D037538,O037538,Bengaluru,Standard,5,4,162.25,On Time,08-06-24
D037539,O037539,Bengaluru,Standard,3,4,162.15,Late,24-02-25
D037540,O037540,Mumbai,Express,5,3,93.41,On Time,04-05-24
D037541,O037541,Bengaluru,Standard,7,8,75.34,Late,11-06-24
D037542,O037542,Hyderabad,Standard,5,8,74.11,Late,21-04-25
D037543,O037543,Mumbai,Express,7,3,273.31,On Time,14-06-24
D037544,O037544,Bengaluru,Standard,7,2,226.64,On Time,31-03-24
D037545,O037545,Bengaluru,Standard,5,8,149.15,Late,21-06-24
D037546,O037546,Delhi NCR,Express,5,5,112.01,On Time,13-01-25
D037547,O037547,Kolkata,Express,5,3,85.63,On Time,09-05-24
D037548,O037548,Bengaluru,Standard,5,4,147.22,On Time,25-04-25
D037549,O037549,Hyderabad,Standard,7,8,126.6,Late,11-09-24
D037550,O037550,Bengaluru,Standard,5,4,179.31,On Time,07-04-25
D037551,O037551,Kolkata,Standard,5,6,203.07,Late,03-03-25
D037552,O037552,Mumbai,Standard,3,7,250.29,Late,27-11-24
D037553,O037553,Kolkata,Standard,5,3,263.99,On Time,29-06-24
D037554,O037554,Bengaluru,Standard,3,4,97.84,Late,31-05-24
D037555,O037555,Bengaluru,Standard,7,6,160.72,On Time,17-04-24
D037556,O037556,Bengaluru,Standard,7,1,89.83,On Time,12-03-24
D037557,O037557,Bengaluru,Express,3,6,266.4,Late,19-10-24
D037558,O037558,Delhi NCR,Express,5,6,36.21,Late,22-03-24
D037559,O037559,Hyderabad,Standard,7,7,207.22,On Time,10-05-24
D037560,O037560,Kolkata,Standard,5,3,236.55,On Time,08-09-25
D037561,O037561,Bengaluru,Standard,5,8,151.36,Late,19-02-24
D037562,O037562,Delhi NCR,Standard,3,6,201.93,Late,06-09-25
D037563,O037563,Mumbai,Standard,3,10,249.12,Late,27-10-24
D037564,O037564,Bengaluru,Standard,5,4,154.61,On Time,01-03-25
D037565,O037565,Delhi NCR,Standard,5,6,255.7,Late,27-12-25
D037566,O037566,Hyderabad,Express,5,3,42.01,On Time,03-05-24
D037567,O037567,Hyderabad,Express,7,5,133.06,On Time,27-12-25
D037568,O037568,Bengaluru,Standard,5,3,197.88,On Time,06-10-25
D037569,O037569,Mumbai,Standard,7,6,271.98,On Time,25-07-25
D037570,O037570,Bengaluru,Standard,5,5,218.97,On Time,30-01-25
D037571,O037571,Hyderabad,Express,5,7,168.5,Late,26-02-25
D037572,O037572,Hyderabad,Standard,7,7,115.09,On Time,10-05-25
D037573,O037573,Delhi NCR,Standard,5,3,133.69,On Time,15-09-24
D037574,O037574,Mumbai,Standard,3,6,139.91,Late,21-02-24
D037575,O037575,Mumbai,Standard,3,5,79.58,Late,23-04-24
D037576,O037576,Delhi NCR,Standard,5,3,237.34,On Time,29-12-24
D037577,O037577,Hyderabad,Express,5,1,106.29,On Time,28-09-25
D037578,O037578,Mumbai,Standard,3,7,268.77,Late,30-12-25
D037579,O037579,Mumbai,Standard,5,5,93.99,On Time,01-09-25
D037580,O037580,Hyderabad,Standard,5,7,146.57,Late,21-10-24
D037581,O037581,Delhi NCR,Standard,5,2,39.24,On Time,10-06-24
D037582,O037582,Bengaluru,Express,7,5,216.03,On Time,14-06-25
D037583,O037583,Hyderabad,Express,3,4,108.35,Late,07-12-25
D037584,O037584,Kolkata,Standard,3,3,120.31,On Time,28-03-25
D037585,O037585,Hyderabad,Express,5,7,65.26,Late,12-12-24
D037586,O037586,Mumbai,Express,5,9,47.56,Late,06-04-24
D037587,O037587,Mumbai,Express,5,6,134.24,Late,16-12-25
D037588,O037588,Hyderabad,Standard,5,8,50.79,Late,16-01-24
D037589,O037589,Kolkata,Standard,5,1,207.38,On Time,18-07-24
D037590,O037590,Mumbai,Standard,5,5,65.31,On Time,03-03-25
D037591,O037591,Mumbai,Express,7,2,111.8,On Time,18-07-24
D037592,O037592,Delhi NCR,Standard,5,6,248.1,Late,05-06-25
D037593,O037593,Hyderabad,Standard,5,5,111.51,On Time,18-02-25
D037594,O037594,Bengaluru,Standard,3,4,52.88,Late,23-04-25
D037595,O037595,Delhi NCR,Standard,3,6,115.03,Late,11-08-24
D037596,O037596,Delhi NCR,Standard,5,5,275.78,On Time,01-01-26
D037597,O037597,Hyderabad,Standard,7,8,150.75,Late,07-03-25
D037598,O037598,Bengaluru,Standard,3,2,157.21,On Time,08-06-25
D037599,O037599,Delhi NCR,Express,5,4,217.89,On Time,07-10-25
D037600,O037600,Bengaluru,Standard,5,4,157.57,On Time,16-01-25
D037601,O037601,Hyderabad,Standard,7,4,244.97,On Time,01-07-24
D037602,O037602,Bengaluru,Standard,5,4,121.23,On Time,15-05-25
D037603,O037603,Delhi NCR,Standard,7,5,244.85,On Time,26-08-24
D037604,O037604,Bengaluru,Express,5,7,81.6,Late,26-12-24
D037605,O037605,Delhi NCR,Standard,3,3,38.54,On Time,13-10-24
D037606,O037606,Bengaluru,Express,7,3,217.21,On Time,12-01-25
D037607,O037607,Hyderabad,Standard,5,1,137.29,On Time,02-03-24
D037608,O037608,Hyderabad,Standard,3,1,185.46,On Time,22-03-25
D037609,O037609,Mumbai,Express,5,4,232.8,On Time,02-05-24
D037610,O037610,Mumbai,Express,7,7,240.59,On Time,22-07-25
D037611,O037611,Delhi NCR,Standard,5,5,202.61,On Time,27-11-25
D037612,O037612,Delhi NCR,Standard,5,6,258.95,Late,05-08-24
D037613,O037613,Bengaluru,Standard,5,4,236.84,On Time,28-12-24
D037614,O037614,Mumbai,Standard,5,3,135.47,On Time,08-09-24
D037615,O037615,Bengaluru,Express,5,7,125.5,Late,24-08-25
D037616,O037616,Kolkata,Standard,3,8,224.35,Late,01-08-24
D037617,O037617,Delhi NCR,Standard,7,3,221.09,On Time,27-08-25
D037618,O037618,Mumbai,Standard,3,7,146.99,Late,23-01-25
D037619,O037619,Mumbai,Standard,5,1,269.14,On Time,20-11-25
D037620,O037620,Bengaluru,Standard,5,9,88.19,Late,14-05-24
D037621,O037621,Mumbai,Standard,5,3,40.49,On Time,06-05-24
D037622,O037622,Hyderabad,Standard,5,6,130.71,Late,28-03-24
D037623,O037623,Hyderabad,Standard,5,3,168.71,On Time,15-03-24
D037624,O037624,Delhi NCR,Standard,7,1,265.43,On Time,27-02-25
D037625,O037625,Bengaluru,Standard,5,5,132.69,On Time,23-12-24
D037626,O037626,Delhi NCR,Standard,5,2,219.4,On Time,17-09-24
D037627,O037627,Mumbai,Standard,7,9,257.39,Late,15-07-24
D037628,O037628,Delhi NCR,Standard,3,2,71.54,On Time,11-04-24
D037629,O037629,Bengaluru,Express,5,5,153.98,On Time,03-11-25
D037630,O037630,Delhi NCR,Standard,5,3,204,On Time,07-03-24
D037631,O037631,Delhi NCR,Standard,5,5,46.39,On Time,21-05-25
D037632,O037632,Delhi NCR,Standard,5,4,95.44,On Time,27-11-25
D037633,O037633,Mumbai,Standard,7,1,93.92,On Time,30-08-24
D037634,O037634,Delhi NCR,Express,3,6,241.67,Late,29-04-25
D037635,O037635,Delhi NCR,Standard,5,1,231.46,On Time,29-09-25
D037636,O037636,Mumbai,Standard,5,7,149.86,Late,24-12-24
D037637,O037637,Kolkata,Standard,5,6,138.27,Late,20-09-25
D037638,O037638,Mumbai,Standard,7,6,182.54,On Time,17-10-25
D037639,O037639,Kolkata,Standard,5,8,276.66,Late,01-02-25
D037640,O037640,Delhi NCR,Express,5,4,93.17,On Time,02-01-25
D037641,O037641,Bengaluru,Standard,7,5,40.12,On Time,09-03-24
D037642,O037642,Mumbai,Standard,3,1,207.25,On Time,06-09-25
D037643,O037643,Delhi NCR,Standard,5,3,190.43,On Time,24-10-24
D037644,O037644,Bengaluru,Standard,5,7,65.28,Late,08-03-24
D037645,O037645,Mumbai,Express,5,6,56.18,Late,01-05-25
D037646,O037646,Kolkata,Standard,3,2,164.5,On Time,21-07-25
D037647,O037647,Mumbai,Standard,5,5,51.54,On Time,27-09-25
D037648,O037648,Mumbai,Standard,5,10,190.27,Late,11-03-25
D037649,O037649,Kolkata,Standard,3,6,245.44,Late,08-06-25
D037650,O037650,Bengaluru,Standard,3,1,112.8,On Time,22-02-24
D037651,O037651,Hyderabad,Standard,5,1,128.27,On Time,25-07-25
D037652,O037652,Delhi NCR,Express,5,7,158.38,Late,09-12-24
D037653,O037653,Bengaluru,Standard,5,7,56.06,Late,22-09-24
D037654,O037654,Kolkata,Standard,5,6,272.32,Late,18-01-25
D037655,O037655,Kolkata,Express,5,3,245.29,On Time,02-05-25
D037656,O037656,Kolkata,Standard,7,5,135.52,On Time,06-03-24
D037657,O037657,Kolkata,Standard,7,4,158.33,On Time,29-02-24
D037658,O037658,Mumbai,Express,3,4,198.16,Late,04-01-25
D037659,O037659,Mumbai,Standard,5,6,106.77,Late,27-02-25
D037660,O037660,Hyderabad,Standard,3,1,256.59,On Time,18-02-25
D037661,O037661,Bengaluru,Standard,7,6,99.47,On Time,23-06-25
D037662,O037662,Bengaluru,Standard,5,5,267.7,On Time,04-10-24
D037663,O037663,Delhi NCR,Express,5,4,238.61,On Time,11-03-25
D037664,O037664,Delhi NCR,Express,5,2,265.28,On Time,28-06-25
D037665,O037665,Mumbai,Standard,5,3,234.33,On Time,05-11-24
D037666,O037666,Delhi NCR,Standard,5,5,211.81,On Time,02-02-25
D037667,O037667,Mumbai,Standard,5,1,153.74,On Time,29-11-24
D037668,O037668,Delhi NCR,Standard,5,5,56.62,On Time,16-07-24
D037669,O037669,Delhi NCR,Standard,5,8,71.82,Late,04-01-26
D037670,O037670,Hyderabad,Express,5,6,118.11,Late,28-07-25
D037671,O037671,Mumbai,Standard,5,7,99.03,Late,28-01-25
D037672,O037672,Bengaluru,Standard,3,2,190.26,On Time,26-06-24
D037673,O037673,Mumbai,Standard,5,9,158.33,Late,13-08-24
D037674,O037674,Bengaluru,Standard,5,5,96.17,On Time,02-05-24
D037675,O037675,Bengaluru,Standard,5,1,276.72,On Time,18-01-24
D037676,O037676,Bengaluru,Standard,7,3,220.15,On Time,16-03-24
D037677,O037677,Bengaluru,Express,7,5,43.56,On Time,10-02-24
D037678,O037678,Kolkata,Standard,5,7,109.81,Late,07-09-25
D037679,O037679,Mumbai,Standard,5,4,178.38,On Time,07-11-24
D037680,O037680,Delhi NCR,Express,3,4,203.05,Late,04-11-24
D037681,O037681,Hyderabad,Standard,5,4,175.07,On Time,13-01-24
D037682,O037682,Kolkata,Standard,3,1,260.6,On Time,02-06-24
D037683,O037683,Delhi NCR,Express,5,5,47.35,On Time,11-04-24
D037684,O037684,Kolkata,Standard,5,6,247.52,Late,27-07-24
D037685,O037685,Hyderabad,Express,5,5,111.34,On Time,12-04-25
D037686,O037686,Mumbai,Standard,5,5,50.6,On Time,20-03-25
D037687,O037687,Mumbai,Standard,3,3,236.13,On Time,23-08-25
D037688,O037688,Bengaluru,Standard,5,8,54.35,Late,05-06-25
D037689,O037689,Hyderabad,Standard,3,2,249.21,On Time,12-11-25
D037690,O037690,Delhi NCR,Standard,5,3,83.23,On Time,07-03-24
D037691,O037691,Hyderabad,Standard,5,3,56.18,On Time,09-09-25
D037692,O037692,Delhi NCR,Express,7,7,201.52,On Time,24-09-24
D037693,O037693,Mumbai,Standard,3,2,243.92,On Time,11-11-25
D037694,O037694,Kolkata,Standard,5,5,246.77,On Time,09-10-24
D037695,O037695,Delhi NCR,Standard,5,1,76.61,On Time,16-03-24
D037696,O037696,Kolkata,Standard,5,4,64.95,On Time,16-05-25
D037697,O037697,Hyderabad,Standard,3,4,88.64,Late,22-06-25
D037698,O037698,Delhi NCR,Standard,5,6,46.05,Late,22-04-24
D037699,O037699,Hyderabad,Standard,5,3,234.96,On Time,14-12-24
D037700,O037700,Mumbai,Express,7,5,274.85,On Time,28-09-24
D037701,O037701,Mumbai,Express,3,3,274.37,On Time,28-01-24
D037702,O037702,Hyderabad,Standard,7,3,62.77,On Time,16-05-25
D037703,O037703,Kolkata,Standard,5,4,233.11,On Time,30-03-24
D037704,O037704,Delhi NCR,Express,5,4,84.82,On Time,29-08-24
D037705,O037705,Kolkata,Standard,7,7,265.11,On Time,30-11-25
D037706,O037706,Mumbai,Standard,5,2,55.21,On Time,29-01-24
D037707,O037707,Mumbai,Standard,5,3,46.58,On Time,02-10-24
D037708,O037708,Mumbai,Express,7,3,184.86,On Time,05-05-24
D037709,O037709,Mumbai,Express,5,6,165.93,Late,10-01-24
D037710,O037710,Hyderabad,Express,5,1,62.24,On Time,14-04-25
D037711,O037711,Delhi NCR,Standard,3,6,167.72,Late,27-01-25
D037712,O037712,Mumbai,Standard,5,6,183.05,Late,10-08-24
D037713,O037713,Mumbai,Standard,3,2,95.46,On Time,01-10-24
D037714,O037714,Mumbai,Standard,5,6,145.41,Late,13-05-25
D037715,O037715,Delhi NCR,Standard,5,2,68.87,On Time,20-09-24
D037716,O037716,Mumbai,Standard,5,4,80.96,On Time,31-07-24
D037717,O037717,Hyderabad,Standard,7,4,151.14,On Time,09-02-24
D037718,O037718,Bengaluru,Standard,5,6,235.78,Late,13-09-24
D037719,O037719,Bengaluru,Express,5,4,156.84,On Time,07-05-25
D037720,O037720,Bengaluru,Standard,5,4,138.72,On Time,25-04-25
D037721,O037721,Mumbai,Standard,5,4,112.89,On Time,28-02-24
D037722,O037722,Hyderabad,Standard,3,5,160.03,Late,21-08-24
D037723,O037723,Mumbai,Standard,5,4,108.06,On Time,12-10-24
D037724,O037724,Mumbai,Express,7,1,200.4,On Time,23-06-25
D037725,O037725,Delhi NCR,Standard,3,5,156.28,Late,01-09-25
D037726,O037726,Hyderabad,Standard,5,3,79.76,On Time,28-09-25
D037727,O037727,Hyderabad,Standard,5,3,269.92,On Time,17-02-25
D037728,O037728,Bengaluru,Standard,7,2,125.41,On Time,22-02-24
D037729,O037729,Delhi NCR,Standard,5,5,234.65,On Time,28-01-25
D037730,O037730,Bengaluru,Standard,5,2,56.91,On Time,05-09-25
D037731,O037731,Bengaluru,Express,5,1,39.62,On Time,02-10-25
D037732,O037732,Mumbai,Standard,5,7,73.46,Late,07-01-24
D037733,O037733,Kolkata,Standard,5,4,250.26,On Time,04-12-25
D037734,O037734,Bengaluru,Express,5,3,89.53,On Time,27-03-24
D037735,O037735,Delhi NCR,Standard,5,4,111,On Time,25-08-25
D037736,O037736,Mumbai,Standard,5,5,139.08,On Time,18-03-25
D037737,O037737,Mumbai,Express,7,5,159.67,On Time,10-09-25
D037738,O037738,Bengaluru,Standard,5,4,135.11,On Time,17-02-25
D037739,O037739,Bengaluru,Standard,5,1,90.16,On Time,24-03-24
D037740,O037740,Kolkata,Standard,5,9,157.37,Late,13-04-24
D037741,O037741,Bengaluru,Standard,5,4,111.16,On Time,10-01-24
D037742,O037742,Mumbai,Standard,3,6,260.92,Late,16-02-25
D037743,O037743,Hyderabad,Standard,5,5,169.88,On Time,10-05-25
D037744,O037744,Kolkata,Standard,5,6,124.42,Late,18-11-25
D037745,O037745,Delhi NCR,Express,3,3,271.07,On Time,11-07-24
D037746,O037746,Delhi NCR,Standard,5,4,124.05,On Time,25-01-24
D037747,O037747,Hyderabad,Standard,5,5,256.21,On Time,05-02-25
D037748,O037748,Kolkata,Standard,7,3,133.71,On Time,06-11-24
D037749,O037749,Bengaluru,Standard,3,9,130.67,Late,21-07-24
D037750,O037750,Mumbai,Standard,7,5,52.9,On Time,10-08-25
D037751,O037751,Kolkata,Standard,5,5,147.79,On Time,17-09-24
D037752,O037752,Hyderabad,Standard,7,10,112.17,Late,11-12-24
D037753,O037753,Bengaluru,Standard,5,8,117.73,Late,03-01-25
D037754,O037754,Delhi NCR,Standard,7,5,178.35,On Time,27-03-24
D037755,O037755,Kolkata,Standard,7,1,108.99,On Time,24-09-25
D037756,O037756,Mumbai,Standard,5,7,76.36,Late,20-12-24
D037757,O037757,Hyderabad,Standard,5,3,241.77,On Time,03-05-25
D037758,O037758,Delhi NCR,Standard,5,3,75.06,On Time,29-09-24
D037759,O037759,Delhi NCR,Standard,5,4,245.24,On Time,14-08-24
D037760,O037760,Hyderabad,Standard,7,7,107.1,On Time,22-10-24
D037761,O037761,Mumbai,Standard,3,5,39.55,Late,10-10-24
D037762,O037762,Bengaluru,Standard,7,2,215.71,On Time,20-10-24
D037763,O037763,Delhi NCR,Standard,5,5,37.28,On Time,07-07-24
D037764,O037764,Mumbai,Standard,7,7,47.07,On Time,25-07-25
D037765,O037765,Kolkata,Standard,5,6,38.46,Late,28-07-24
D037766,O037766,Bengaluru,Express,5,4,84.84,On Time,25-10-24
