Customer_ID,Age,City,State,Gender,Customer_Tier,Signup_Date,Acquisition_Channel,Preferred_Device
C09739,18,Nagpur,Maharashtra,Female,New,23-07-24,Organic,Desktop
C09740,28,Nashik,Maharashtra,Female,Regular,10-12-23,Paid Search,Desktop
C09741,26,Chennai,Tamil Nadu,Female,Regular,05-01-23,Paid Search,Mobile
C09742,35,Hyderabad,Telangana,Male,Loyal,12-03-24,Social Media,Desktop
C09743,45,Faridabad,Haryana,Female,Regular,08-12-24,Email,Mobile
C09744,25,Warangal,Telangana,Female,VIP,30-01-24,Social Media,Mobile
C09745,37,Indore,Madhya Pradesh,Female,Regular,17-03-25,Affiliate,Desktop
C09746,28,Rajkot,Gujarat,Male,Regular,12-10-24,Social Media,Mobile
C09747,38,New Delhi,Delhi,Male,VIP,22-12-25,Referral,Mobile
C09748,34,Mysuru,Karnataka,Female,New,07-08-25,Organic,Mobile
C09749,31,New Delhi,Delhi,Female,New,06-12-25,Referral,Mobile
C09750,37,Jodhpur,Rajasthan,Female,New,21-11-23,Referral,Mobile
C09751,23,New Delhi,Delhi,Male,New,16-01-24,Organic,Desktop
C09752,20,Salem,Tamil Nadu,Female,Regular,18-10-23,Paid Search,Mobile
C09753,24,Mumbai,Maharashtra,Female,Loyal,19-07-23,Email,Tablet
C09754,28,Delhi,Delhi,Male,Regular,15-05-25,Paid Search,Desktop
C09755,22,Thiruvananthapuram,Kerala,Female,Regular,04-01-25,Email,Mobile
C09756,43,Salem,Tamil Nadu,Male,Regular,07-04-24,Social Media,Mobile
C09757,37,Mumbai,Maharashtra,Male,Regular,10-02-23,Affiliate,Desktop
C09758,31,Hubballi,Karnataka,Male,Regular,17-05-23,Social Media,Desktop
C09759,41,Warangal,Telangana,Female,Regular,16-02-24,Paid Search,Mobile
C09760,29,Chennai,Tamil Nadu,Male,Regular,19-11-25,Organic,Mobile
C09761,30,Pune,Maharashtra,Female,Loyal,11-03-25,Paid Search,Mobile
C09762,47,Delhi,Delhi,Other,VIP,14-04-24,Social Media,Mobile
C09763,31,Gwalior,Madhya Pradesh,Female,New,12-03-23,Organic,Desktop
C09764,18,Ludhiana,Punjab,Female,New,20-01-23,Email,Desktop
C09765,29,Kota,Rajasthan,Male,VIP,12-08-25,Organic,Mobile
C09766,33,Vadodara,Gujarat,Female,New,06-06-24,Organic,Desktop
C09767,36,Mumbai,Maharashtra,Male,Loyal,25-09-25,Email,Mobile
C09768,37,Pune,Maharashtra,Male,New,30-04-23,Organic,Mobile
C09769,24,Rajkot,Gujarat,Male,Regular,02-06-24,Paid Search,Mobile
C09770,20,New Delhi,Delhi,Male,Regular,27-02-23,Email,Mobile
C09771,31,Panipat,Haryana,Male,Regular,05-11-25,Email,Mobile
C09772,30,Bengaluru,Karnataka,Female,Loyal,21-03-25,Paid Search,Desktop
C09773,25,Kanpur,Uttar Pradesh,Male,Regular,06-03-23,Paid Search,Tablet
C09774,21,Pune,Maharashtra,Male,VIP,25-03-25,Organic,Desktop
C09775,26,Madurai,Tamil Nadu,Male,Regular,21-12-25,Social Media,Mobile
C09776,26,New Delhi,Delhi,Female,VIP,25-02-24,Social Media,Mobile
C09777,36,Panipat,Haryana,Male,Loyal,05-06-25,Email,Mobile
C09778,18,Pune,Maharashtra,Female,New,05-04-25,Organic,Desktop
C09779,18,Hubballi,Karnataka,Female,Regular,15-03-25,Organic,Desktop
C09780,18,Nashik,Maharashtra,Female,Regular,23-10-24,Email,Mobile
C09781,19,Madurai,Tamil Nadu,Male,Loyal,15-06-23,Organic,Desktop
C09782,41,Warangal,Telangana,Female,Regular,06-09-23,Email,Desktop
C09783,47,Mysuru,Karnataka,Other,Loyal,23-10-24,Referral,Desktop
C09784,18,Kanpur,Uttar Pradesh,Female,New,26-06-25,Paid Search,Desktop
C09785,18,Jodhpur,Rajasthan,Male,Loyal,29-12-25,Email,Desktop
C09786,32,Mumbai,Maharashtra,Female,Loyal,29-08-24,Paid Search,Mobile
C09787,20,Jaipur,Rajasthan,Female,New,12-09-24,Affiliate,Mobile
C09788,28,Amritsar,Punjab,Male,VIP,24-09-25,Referral,Mobile
C09789,24,Gwalior,Madhya Pradesh,Male,New,27-08-25,Email,Desktop
C09790,20,Nagpur,Maharashtra,Male,New,19-09-23,Paid Search,Mobile
C09791,29,Jodhpur,Rajasthan,Female,Regular,06-10-24,Paid Search,Tablet
C09792,35,Panipat,Haryana,Female,New,05-01-25,Email,Mobile
C09793,32,Noida,Uttar Pradesh,Female,Regular,28-01-23,Paid Search,Mobile
C09794,31,Kozhikode,Kerala,Female,Loyal,07-05-25,Referral,Desktop
C09795,33,Siliguri,West Bengal,Male,Loyal,19-11-23,Social Media,Desktop
C09796,55,Chennai,Tamil Nadu,Female,New,18-06-25,Organic,Mobile
C09797,29,Thiruvananthapuram,Kerala,Male,New,10-12-24,Paid Search,Mobile
C09798,41,Chennai,Tamil Nadu,Female,Regular,04-10-23,Referral,Tablet
C09799,27,Bhopal,Madhya Pradesh,Male,Regular,12-05-24,Paid Search,Mobile
C09800,43,Mysuru,Karnataka,Female,Regular,15-03-25,Referral,Mobile
C09801,27,Delhi,Delhi,Female,New,27-04-24,Organic,Mobile
C09802,24,Warangal,Telangana,Female,New,18-01-24,Referral,Mobile
C09803,40,Bengaluru,Karnataka,Female,Loyal,28-02-25,Email,Mobile
C09804,49,Jaipur,Rajasthan,Female,Regular,14-12-23,Affiliate,Mobile
C09805,30,Mumbai,Maharashtra,Male,New,16-07-23,Paid Search,Mobile
C09806,45,New Delhi,Delhi,Male,New,04-12-25,Social Media,Desktop
C09807,43,Nagpur,Maharashtra,Female,Loyal,24-01-25,Referral,Desktop
C09808,37,Bengaluru,Karnataka,Male,Regular,28-03-24,Organic,Mobile
C09809,48,Kolkata,West Bengal,Other,New,10-10-25,Referral,Mobile
C09810,25,Salem,Tamil Nadu,Male,Regular,05-04-25,Organic,Mobile
C09811,31,Hyderabad,Telangana,Female,Loyal,14-02-24,Email,Mobile
C09812,33,New Delhi,Delhi,Female,VIP,23-01-25,Referral,Mobile
C09813,34,Hubballi,Karnataka,Female,New,30-07-23,Organic,Mobile
C09814,30,New Delhi,Delhi,Female,Regular,12-05-25,Email,Mobile
C09815,26,Madurai,Tamil Nadu,Male,Loyal,30-10-25,Affiliate,Mobile
C09816,27,Mumbai,Maharashtra,Male,Regular,28-07-24,Paid Search,Tablet
C09817,34,Rourkela,Odisha,Male,New,30-12-25,Referral,Desktop
C09818,26,Chennai,Tamil Nadu,Male,Regular,13-05-23,Email,Mobile
C09819,34,Madurai,Tamil Nadu,Female,Regular,19-04-24,Paid Search,Mobile
C09820,33,Jaipur,Rajasthan,Male,New,24-02-25,Organic,Mobile
C09821,41,Indore,Madhya Pradesh,Male,Regular,28-04-23,Paid Search,Mobile
C09822,38,Madurai,Tamil Nadu,Female,Regular,14-02-25,Social Media,Mobile
C09823,30,Bhopal,Madhya Pradesh,Male,Loyal,01-04-23,Organic,Desktop
C09824,40,Noida,Uttar Pradesh,Female,New,08-05-23,Referral,Mobile
C09825,43,Kozhikode,Kerala,Male,VIP,05-06-23,Paid Search,Desktop
C09826,18,Rajkot,Gujarat,Male,New,19-04-24,Social Media,Mobile
C09827,21,Jalandhar,Punjab,Male,VIP,26-04-23,Paid Search,Tablet
C09828,45,New Delhi,Delhi,Male,Regular,28-01-24,Social Media,Mobile
C09829,26,Thiruvananthapuram,Kerala,Male,New,19-02-24,Organic,Mobile
C09830,29,Rajkot,Gujarat,Female,Regular,06-10-25,Paid Search,Mobile
C09831,36,Udaipur,Rajasthan,Male,New,07-04-23,Affiliate,Tablet
C09832,34,Mumbai,Maharashtra,Male,Loyal,10-05-24,Email,Mobile
C09833,30,Delhi,Delhi,Female,Regular,21-07-25,Paid Search,Mobile
C09834,31,Hubballi,Karnataka,Male,VIP,23-11-23,Email,Tablet
C09835,29,Lucknow,Uttar Pradesh,Female,Regular,22-04-24,Paid Search,Desktop
C09836,34,Salem,Tamil Nadu,Female,Regular,20-07-24,Organic,Desktop
C09837,32,Madurai,Tamil Nadu,Male,Regular,19-05-24,Referral,Mobile
C09838,45,Nashik,Maharashtra,Female,Loyal,13-11-25,Organic,Mobile
C09839,44,Mumbai,Maharashtra,Male,Regular,31-01-25,Referral,Mobile
C09840,44,Warangal,Telangana,Female,Regular,28-03-24,Paid Search,Desktop
C09841,39,Noida,Uttar Pradesh,Female,Loyal,30-04-24,Affiliate,Mobile
C09842,33,Warangal,Telangana,Male,Loyal,30-12-23,Affiliate,Mobile
C09843,31,Delhi,Delhi,Male,Regular,26-03-25,Paid Search,Mobile
C09844,23,Chennai,Tamil Nadu,Female,VIP,28-03-25,Organic,Desktop
C09845,28,Muzaffarpur,Bihar,Female,New,06-10-25,Organic,Mobile
C09846,29,Indore,Madhya Pradesh,Male,Regular,30-12-23,Referral,Desktop
C09847,23,Ahmedabad,Gujarat,Female,New,18-10-25,Social Media,Mobile
C09848,25,Siliguri,West Bengal,Male,Regular,26-06-23,Email,Mobile
C09849,28,Hubballi,Karnataka,Male,New,19-08-24,Email,Mobile
C09850,29,Panipat,Haryana,Male,Regular,03-10-23,Social Media,Mobile
C09851,30,Nashik,Maharashtra,Female,Regular,18-03-24,Affiliate,Desktop
C09852,23,Jabalpur,Madhya Pradesh,Male,New,28-02-23,Social Media,Mobile
C09853,21,Varanasi,Uttar Pradesh,Female,New,05-03-25,Paid Search,Tablet
C09854,30,Amritsar,Punjab,Male,VIP,06-05-25,Paid Search,Desktop
C09855,22,Jaipur,Rajasthan,Male,Loyal,17-01-25,Paid Search,Desktop
C09856,32,Rourkela,Odisha,Male,Loyal,22-01-25,Referral,Mobile
C09857,40,Salem,Tamil Nadu,Female,Regular,26-07-25,Affiliate,Mobile
C09858,19,Salem,Tamil Nadu,Female,Loyal,13-10-24,Organic,Mobile
C09859,35,Chennai,Tamil Nadu,Female,Loyal,08-01-25,Email,Mobile
C09860,34,Chennai,Tamil Nadu,Female,New,12-03-25,Paid Search,Mobile
C09861,39,Thiruvananthapuram,Kerala,Male,Regular,28-06-25,Organic,Mobile
C09862,31,Bhagalpur,Bihar,Male,New,07-09-23,Paid Search,Mobile
C09863,21,Indore,Madhya Pradesh,Female,Regular,29-09-25,Referral,Mobile
C09864,25,Lucknow,Uttar Pradesh,Male,New,21-12-23,Referral,Desktop
C09865,35,Noida,Uttar Pradesh,Male,Loyal,01-08-25,Organic,Mobile
C09866,18,Surat,Gujarat,Female,Loyal,20-02-24,Email,Mobile
C09867,32,Kozhikode,Kerala,Female,Regular,11-10-24,Affiliate,Mobile
C09868,25,Mysuru,Karnataka,Female,Regular,03-01-24,Organic,Desktop
C09869,26,Kanpur,Uttar Pradesh,Female,Regular,15-07-24,Email,Desktop
C09870,43,Ahmedabad,Gujarat,Female,Regular,21-12-25,Paid Search,Mobile
C09871,25,Vadodara,Gujarat,Female,VIP,09-07-25,Paid Search,Desktop
C09872,39,Jodhpur,Rajasthan,Male,Loyal,09-06-25,Organic,Mobile
C09873,43,Nashik,Maharashtra,Female,Regular,28-12-23,Organic,Mobile
C09874,28,Coimbatore,Tamil Nadu,Female,Regular,15-04-23,Affiliate,Mobile
C09875,32,Bengaluru,Karnataka,Female,New,28-01-24,Organic,Desktop
C09876,29,Jodhpur,Rajasthan,Female,New,31-07-23,Email,Mobile
C09877,36,Jaipur,Rajasthan,Female,Regular,16-08-24,Referral,Desktop
C09878,29,Gaya,Bihar,Female,Loyal,11-08-24,Email,Mobile
C09879,22,Nashik,Maharashtra,Female,Regular,23-12-25,Social Media,Mobile
C09880,26,Jodhpur,Rajasthan,Male,VIP,28-06-23,Organic,Desktop
C09881,24,Pune,Maharashtra,Male,New,11-04-25,Organic,Mobile
C09882,35,Kolkata,West Bengal,Other,VIP,18-04-23,Organic,Desktop
C09883,50,Thiruvananthapuram,Kerala,Female,Regular,08-07-24,Organic,Mobile
C09884,30,Madurai,Tamil Nadu,Female,Loyal,15-12-25,Social Media,Tablet
C09885,37,Nagpur,Maharashtra,Male,New,29-06-25,Email,Desktop
C09886,25,Madurai,Tamil Nadu,Male,Loyal,15-04-24,Affiliate,Tablet
C09887,37,New Delhi,Delhi,Male,Regular,02-11-25,Organic,Mobile
C09888,34,Pune,Maharashtra,Female,VIP,10-07-24,Referral,Desktop
C09889,31,Jaipur,Rajasthan,Male,Loyal,04-07-25,Organic,Desktop
C09890,48,Coimbatore,Tamil Nadu,Male,Regular,11-03-25,Organic,Desktop
C09891,40,Kanpur,Uttar Pradesh,Male,Loyal,16-06-24,Paid Search,Desktop
C09892,33,Thiruvananthapuram,Kerala,Male,New,29-01-24,Affiliate,Mobile
C09893,18,Chennai,Tamil Nadu,Female,Regular,30-08-23,Organic,Desktop
C09894,50,Durgapur,West Bengal,Female,Regular,10-05-24,Paid Search,Mobile
C09895,43,Warangal,Telangana,Female,Regular,20-07-25,Referral,Mobile
C09896,34,New Delhi,Delhi,Male,Loyal,18-11-23,Paid Search,Mobile
C09897,43,Kanpur,Uttar Pradesh,Male,Loyal,13-12-24,Social Media,Mobile
C09898,22,Rajkot,Gujarat,Male,Loyal,24-04-25,Email,Mobile
C09899,50,Mangaluru,Karnataka,Male,Regular,30-09-25,Affiliate,Mobile
C09900,26,Warangal,Telangana,Female,Regular,28-10-24,Paid Search,Mobile
C09901,39,Patna,Bihar,Female,Loyal,06-06-23,Affiliate,Mobile
C09902,30,Hubballi,Karnataka,Female,New,15-04-25,Paid Search,Desktop
C09903,53,Bhopal,Madhya Pradesh,Female,Loyal,24-05-24,Affiliate,Mobile
C09904,19,Panipat,Haryana,Female,Regular,26-09-25,Paid Search,Mobile
C09905,36,Ahmedabad,Gujarat,Male,Loyal,04-12-23,Email,Mobile
C09906,28,Delhi,Delhi,Male,New,24-01-24,Email,Mobile
C09907,25,Hubballi,Karnataka,Male,Regular,22-04-25,Organic,Mobile
C09908,30,Delhi,Delhi,Male,New,05-12-23,Email,Mobile
C09909,40,Durgapur,West Bengal,Male,Regular,24-06-23,Organic,Tablet
C09910,49,Patna,Bihar,Female,Regular,02-06-25,Referral,Mobile
C09911,31,New Delhi,Delhi,Male,Regular,23-11-25,Organic,Mobile
C09912,37,Vadodara,Gujarat,Male,Regular,20-03-23,Referral,Desktop
C09913,43,Delhi,Delhi,Other,Loyal,12-11-23,Social Media,Mobile
C09914,38,Mumbai,Maharashtra,Female,New,15-04-23,Paid Search,Mobile
C09915,18,Warangal,Telangana,Male,New,04-07-23,Affiliate,Tablet
C09916,18,Chennai,Tamil Nadu,Female,New,19-05-23,Email,Mobile
C09917,38,Hyderabad,Telangana,Male,New,12-01-23,Paid Search,Desktop
C09918,31,Nashik,Maharashtra,Male,Loyal,02-12-25,Paid Search,Mobile
C09919,36,Nashik,Maharashtra,Male,New,03-12-23,Paid Search,Desktop
C09920,29,Bhopal,Madhya Pradesh,Female,Regular,03-11-23,Organic,Desktop
C09921,45,Nashik,Maharashtra,Male,Loyal,07-10-23,Referral,Mobile
C09922,28,Panipat,Haryana,Female,New,28-01-24,Social Media,Mobile
C09923,30,Mumbai,Maharashtra,Female,Regular,15-03-25,Organic,Mobile
C09924,30,Delhi,Delhi,Male,Regular,09-02-25,Paid Search,Mobile
C09925,37,Mumbai,Maharashtra,Female,Loyal,16-01-23,Organic,Desktop
C09926,50,Patna,Bihar,Female,Regular,22-02-24,Organic,Desktop
C09927,25,Kota,Rajasthan,Female,Regular,02-03-23,Organic,Mobile
C09928,32,Bhopal,Madhya Pradesh,Male,VIP,11-07-23,Paid Search,Mobile
C09929,38,Varanasi,Uttar Pradesh,Male,Regular,25-01-23,Email,Desktop
C09930,29,New Delhi,Delhi,Male,Loyal,09-02-23,Organic,Mobile
C09931,40,Bhagalpur,Bihar,Male,New,26-03-23,Paid Search,Mobile
C09932,42,Pune,Maharashtra,Female,Regular,24-09-23,Social Media,Desktop
C09933,26,Udaipur,Rajasthan,Male,Regular,28-06-23,Paid Search,Desktop
C09934,40,Faridabad,Haryana,Female,Regular,03-02-23,Affiliate,Mobile
C09935,36,Salem,Tamil Nadu,Male,Regular,26-03-23,Organic,Desktop
C09936,31,Nagpur,Maharashtra,Male,Regular,12-04-23,Social Media,Mobile
C09937,29,Bengaluru,Karnataka,Male,Regular,03-01-23,Email,Desktop
C09938,30,Muzaffarpur,Bihar,Female,New,01-04-24,Organic,Mobile
C09939,34,Hubballi,Karnataka,Male,Loyal,24-02-23,Organic,Tablet
C09940,36,Ahmedabad,Gujarat,Male,Loyal,30-05-23,Paid Search,Mobile
C09941,33,Pune,Maharashtra,Male,Regular,01-12-25,Referral,Mobile
C09942,46,Kolkata,West Bengal,Female,Regular,20-01-24,Paid Search,Mobile
C09943,39,Ahmedabad,Gujarat,Male,Regular,31-03-25,Email,Desktop
C09944,38,Mysuru,Karnataka,Male,Loyal,15-05-25,Paid Search,Mobile
C09945,30,Salem,Tamil Nadu,Female,Regular,27-06-25,Social Media,Mobile
C09946,40,Varanasi,Uttar Pradesh,Female,Loyal,22-04-23,Social Media,Desktop
C09947,30,Madurai,Tamil Nadu,Female,New,20-08-23,Referral,Mobile
C09948,30,Muzaffarpur,Bihar,Female,Loyal,19-12-24,Organic,Mobile
C09949,25,Kanpur,Uttar Pradesh,Male,Regular,22-04-24,Organic,Mobile
C09950,31,New Delhi,Delhi,Male,Loyal,30-05-23,Paid Search,Desktop
C09951,18,Kolkata,West Bengal,Female,Regular,08-03-24,Organic,Desktop
C09952,56,Bengaluru,Karnataka,Female,New,11-12-25,Email,Mobile
C09953,26,Nashik,Maharashtra,Male,Regular,29-12-23,Organic,Mobile
C09954,26,Pune,Maharashtra,Male,New,05-01-25,Organic,Mobile
C09955,30,Hyderabad,Telangana,Male,Loyal,02-04-25,Referral,Mobile
C09956,21,Patna,Bihar,Female,Regular,14-06-23,Social Media,Mobile
C09957,28,Noida,Uttar Pradesh,Female,Regular,15-01-23,Referral,Mobile
C09958,46,New Delhi,Delhi,Male,New,27-03-23,Organic,Mobile
C09959,21,Hubballi,Karnataka,Female,Regular,13-12-25,Organic,Mobile
C09960,31,Bhagalpur,Bihar,Female,Regular,05-02-25,Paid Search,Mobile
C09961,24,Kozhikode,Kerala,Male,VIP,03-11-23,Email,Mobile
C09962,38,Nashik,Maharashtra,Male,Regular,05-01-25,Social Media,Mobile
C09963,24,Gwalior,Madhya Pradesh,Male,New,01-05-24,Organic,Mobile
C09964,35,Varanasi,Uttar Pradesh,Male,Loyal,05-08-23,Email,Mobile
C09965,26,Siliguri,West Bengal,Male,Loyal,20-11-25,Paid Search,Mobile
C09966,42,Lucknow,Uttar Pradesh,Female,Regular,26-01-24,Email,Mobile
C09967,32,Delhi,Delhi,Male,Regular,24-03-24,Email,Mobile
C09968,28,Bengaluru,Karnataka,Male,Regular,24-12-25,Paid Search,Mobile
C09969,45,Warangal,Telangana,Male,Loyal,23-01-25,Referral,Mobile
C09970,30,Coimbatore,Tamil Nadu,Male,New,03-12-25,Referral,Desktop
C09971,35,Hubballi,Karnataka,Male,Regular,21-02-25,Referral,Desktop
C09972,35,Nagpur,Maharashtra,Female,Regular,01-12-24,Organic,Mobile
C09973,28,Jabalpur,Madhya Pradesh,Female,Loyal,11-09-24,Paid Search,Mobile
C09974,26,Indore,Madhya Pradesh,Male,Regular,08-06-24,Organic,Mobile
C09975,49,Delhi,Delhi,Female,Regular,05-08-25,Paid Search,Desktop
C09976,39,Amritsar,Punjab,Male,Loyal,18-09-24,Referral,Desktop
C09977,21,Coimbatore,Tamil Nadu,Female,Regular,15-02-25,Affiliate,Mobile
C09978,20,Lucknow,Uttar Pradesh,Male,Loyal,29-05-24,Paid Search,Desktop
C09979,39,Jaipur,Rajasthan,Male,Loyal,12-04-24,Affiliate,Desktop
C09980,18,Hyderabad,Telangana,Male,New,26-02-24,Affiliate,Desktop
C09981,29,Warangal,Telangana,Male,Loyal,10-05-24,Organic,Mobile
C09982,28,Varanasi,Uttar Pradesh,Male,New,01-06-24,Email,Mobile
C09983,38,Nagpur,Maharashtra,Female,Regular,13-07-25,Paid Search,Mobile
C09984,33,Madurai,Tamil Nadu,Female,Regular,08-02-24,Paid Search,Mobile
C09985,21,Delhi,Delhi,Female,Regular,12-03-23,Affiliate,Mobile
C09986,25,Kolkata,West Bengal,Male,VIP,14-02-25,Email,Desktop
C09987,38,Chennai,Tamil Nadu,Male,Regular,30-01-25,Social Media,Mobile
C09988,44,Varanasi,Uttar Pradesh,Male,Regular,18-12-23,Organic,Desktop
C09989,22,Varanasi,Uttar Pradesh,Female,Regular,28-09-24,Social Media,Mobile
C09990,35,Jaipur,Rajasthan,Female,Regular,27-10-24,Referral,Desktop
C09991,31,Indore,Madhya Pradesh,Male,Regular,21-04-25,Organic,Mobile
C09992,26,Kolkata,West Bengal,Male,Regular,09-10-23,Email,Mobile
C09993,27,Bhagalpur,Bihar,Male,Regular,22-06-23,Social Media,Mobile
C09994,32,Warangal,Telangana,Male,Regular,16-07-24,Paid Search,Mobile
C09995,44,Madurai,Tamil Nadu,Female,Regular,03-02-23,Affiliate,Mobile
C09996,25,New Delhi,Delhi,Female,Loyal,11-01-24,Affiliate,Desktop
C09997,40,Pune,Maharashtra,Male,Loyal,01-03-25,Organic,Mobile
C09998,20,Varanasi,Uttar Pradesh,Female,New,28-06-25,Organic,Mobile
C09999,34,Varanasi,Uttar Pradesh,Female,New,23-06-25,Affiliate,Desktop
C10000,40,Nashik,Maharashtra,Male,Regular,16-12-25,Social Media,Tablet
C10001,37,Thiruvananthapuram,Kerala,Male,Regular,11-08-23,Social Media,Desktop
C10002,32,Salem,Tamil Nadu,Male,Loyal,09-06-23,Referral,Desktop
C10003,24,Varanasi,Uttar Pradesh,Female,New,05-03-23,Email,Mobile
C10004,35,Mumbai,Maharashtra,Male,Regular,03-01-25,Paid Search,Mobile
C10005,32,Warangal,Telangana,Female,New,27-04-23,Referral,Mobile
C10006,31,Bengaluru,Karnataka,Female,Regular,06-06-24,Email,Mobile
C10007,18,Unknown,Gujarat,Male,Regular,23-07-23,Paid Search,Mobile
C10008,30,Coimbatore,Tamil Nadu,Male,New,09-11-23,Organic,Mobile
C10009,41,Mysuru,Karnataka,Male,Regular,01-01-25,Email,Mobile
C10010,31,Faridabad,Haryana,Female,Loyal,22-12-24,Paid Search,Mobile
C10011,25,New Delhi,Delhi,Male,Loyal,29-03-25,Paid Search,Mobile
C10012,32,Unknown,Tamil Nadu,Male,Regular,23-10-24,Social Media,Mobile
C10013,30,Salem,Tamil Nadu,Male,Regular,22-10-23,Social Media,Mobile
C10014,27,Mangaluru,Karnataka,Female,New,27-11-23,Email,Mobile
C10015,29,Nagpur,Maharashtra,Female,Regular,20-04-23,Social Media,Mobile
C10016,44,Bhopal,Madhya Pradesh,Female,Regular,23-10-24,Paid Search,Mobile
C10017,27,Muzaffarpur,Bihar,Male,Loyal,23-01-25,Email,Mobile
C10018,43,Salem,Tamil Nadu,Female,New,02-03-25,Referral,Mobile
C10019,39,New Delhi,Delhi,Male,Loyal,25-11-24,Email,Mobile
C10020,18,Jalandhar,Punjab,Female,Regular,19-01-23,Email,Desktop
C10021,32,Durgapur,West Bengal,Female,Regular,21-11-24,Organic,Desktop
C10022,32,Warangal,Telangana,Female,New,09-03-23,Social Media,Mobile
C10023,37,New Delhi,Delhi,Male,Regular,13-05-23,Social Media,Mobile
C10024,26,Durgapur,West Bengal,Female,Regular,18-05-25,Organic,Desktop
C10025,30,Bhubaneswar,Odisha,Female,Loyal,23-03-23,Referral,Desktop
C10026,45,Pune,Maharashtra,Female,Regular,20-07-23,Referral,Mobile
C10027,37,Bengaluru,Karnataka,Male,Loyal,22-03-23,Paid Search,Mobile
C10028,35,New Delhi,Delhi,Male,Regular,28-02-24,Email,Desktop
C10029,31,Jabalpur,Madhya Pradesh,Female,Loyal,24-10-24,Email,Desktop
C10030,24,Patna,Bihar,Female,Regular,10-02-24,Organic,Mobile
C10031,50,Kolkata,West Bengal,Female,Regular,08-08-23,Social Media,Mobile
C10032,33,Rajkot,Gujarat,Male,VIP,07-05-24,Social Media,Desktop
C10033,32,Nashik,Maharashtra,Female,Regular,28-03-23,Referral,Mobile
C10034,34,Udaipur,Rajasthan,Male,Loyal,23-09-23,Organic,Mobile
C10035,18,Mangaluru,Karnataka,Female,New,08-06-23,Social Media,Mobile
C10036,33,Bengaluru,Karnataka,Female,Regular,14-10-24,Email,Mobile
C10037,45,New Delhi,Delhi,Male,Loyal,01-09-25,Referral,Tablet
C10038,30,Thiruvananthapuram,Kerala,Female,Regular,09-07-23,Affiliate,Mobile
C10039,27,Hubballi,Karnataka,Male,New,12-06-25,Email,Mobile
C10040,55,Coimbatore,Tamil Nadu,Male,Regular,26-06-24,Email,Mobile
C10041,29,Mangaluru,Karnataka,Male,Loyal,20-08-25,Email,Mobile
C10042,18,Mysuru,Karnataka,Female,Regular,15-12-23,Organic,Mobile
C10043,49,Salem,Tamil Nadu,Female,Regular,16-08-24,Organic,Desktop
C10044,45,Surat,Gujarat,Female,Regular,13-03-24,Paid Search,Mobile
C10045,37,New Delhi,Delhi,Female,New,21-12-24,Organic,Desktop
C10046,21,Nashik,Maharashtra,Male,Regular,13-02-23,Email,Mobile
C10047,21,Mysuru,Karnataka,Male,New,09-09-23,Organic,Mobile
C10048,36,Kota,Rajasthan,Female,New,10-03-25,Affiliate,Desktop
C10049,38,Kanpur,Uttar Pradesh,Male,Regular,09-11-23,Paid Search,Desktop
C10050,22,Hubballi,Karnataka,Male,Regular,11-11-25,Social Media,Mobile
C10051,18,Warangal,Telangana,Female,New,20-02-23,Paid Search,Desktop
C10052,32,Noida,Uttar Pradesh,Male,New,31-10-23,Social Media,Desktop
C10053,56,New Delhi,Delhi,Male,New,29-06-24,Social Media,Mobile
C10054,45,Nashik,Maharashtra,Female,New,21-09-23,Organic,Mobile
C10055,20,Lucknow,Uttar Pradesh,Female,Regular,24-05-24,Referral,Desktop
C10056,33,Delhi,Delhi,Female,Loyal,23-09-23,Organic,Desktop
C10057,28,Bhopal,Madhya Pradesh,Female,Regular,18-11-24,Organic,Mobile
C10058,35,Gwalior,Madhya Pradesh,Male,Loyal,27-09-23,Organic,Mobile
C10059,48,Hyderabad,Telangana,Female,New,15-06-23,Social Media,Mobile
C10060,27,Salem,Tamil Nadu,Female,Regular,25-04-24,Social Media,Mobile
C10061,23,Jaipur,Rajasthan,Female,Loyal,13-12-25,Paid Search,Desktop
C10062,21,Pune,Maharashtra,Female,Loyal,12-07-23,Email,Desktop
C10063,29,Madurai,Tamil Nadu,Female,VIP,22-03-23,Organic,Tablet
C10064,27,Varanasi,Uttar Pradesh,Female,Regular,12-04-25,Referral,Desktop
C10065,18,Mysuru,Karnataka,Male,Regular,27-04-24,Referral,Mobile
C10066,34,Nashik,Maharashtra,Female,Loyal,24-05-24,Affiliate,Mobile
C10067,28,Durgapur,West Bengal,Male,Regular,05-07-25,Email,Desktop
C10068,31,Udaipur,Rajasthan,Female,Regular,04-07-23,Referral,Desktop
C10069,31,Jodhpur,Rajasthan,Male,Regular,09-06-24,Referral,Mobile
C10070,33,Jabalpur,Madhya Pradesh,Female,Regular,27-11-23,Paid Search,Desktop
C10071,33,Panipat,Haryana,Female,Regular,19-04-24,Paid Search,Mobile
C10072,35,New Delhi,Delhi,Male,Loyal,08-10-23,Organic,Mobile
C10073,32,Gwalior,Madhya Pradesh,Male,Loyal,27-11-24,Referral,Mobile
C10074,40,Gwalior,Madhya Pradesh,Female,Regular,17-11-23,Referral,Desktop
